"time","est","lcl","ucl","Method","Cancer","Age","Gender","matchid","time2","absDiff"
21.333,7e-05,5e-05,1e-04,"Gompertz","StomachCancer","All","Both",129,21.3333333333333,0.000916666666668675
21.5,6e-05,4e-05,9e-05,"Gompertz","StomachCancer","All","Both",130,21.5,0.00137000000000143
21.5,6e-05,4e-05,9e-05,"Gompertz","StomachCancer","All","Both",130,21.5,0.00137000000000143
21.667,6e-05,4e-05,9e-05,"Gompertz","StomachCancer","All","Both",131,21.6666666666667,0.000916666666665122
21.833,5e-05,4e-05,8e-05,"Gompertz","StomachCancer","All","Both",132,21.8333333333333,0.00045333333333275
22,5e-05,3e-05,8e-05,"Gompertz","StomachCancer","All","Both",133,22,0
22.167,5e-05,3e-05,7e-05,"Gompertz","StomachCancer","All","Both",134,22.1666666666667,0.000453333333336303
22.333,4e-05,3e-05,7e-05,"Gompertz","StomachCancer","All","Both",135,22.3333333333333,0.000916666666668675
22.5,4e-05,3e-05,6e-05,"Gompertz","StomachCancer","All","Both",136,22.5,0.00137000000000143
22.5,4e-05,3e-05,6e-05,"Gompertz","StomachCancer","All","Both",136,22.5,0.00137000000000143
22.667,4e-05,2e-05,6e-05,"Gompertz","StomachCancer","All","Both",137,22.6666666666667,0.000916666666665122
22.833,3e-05,2e-05,5e-05,"Gompertz","StomachCancer","All","Both",138,22.8333333333333,0.00045333333333275
23,3e-05,2e-05,5e-05,"Gompertz","StomachCancer","All","Both",139,23,0
23.167,3e-05,2e-05,5e-05,"Gompertz","StomachCancer","All","Both",140,23.1666666666667,0.000453333333336303
23.333,3e-05,2e-05,4e-05,"Gompertz","StomachCancer","All","Both",141,23.3333333333333,0.000916666666668675
23.5,3e-05,2e-05,4e-05,"Gompertz","StomachCancer","All","Both",142,23.5,0.00137000000000143
23.5,3e-05,2e-05,4e-05,"Gompertz","StomachCancer","All","Both",142,23.5,0.00137000000000143
23.667,2e-05,2e-05,4e-05,"Gompertz","StomachCancer","All","Both",143,23.6666666666667,0.000916666666665122
23.833,2e-05,1e-05,3e-05,"Gompertz","StomachCancer","All","Both",144,23.8333333333333,0.00045333333333275
24,2e-05,1e-05,3e-05,"Gompertz","StomachCancer","All","Both",145,24,0
24.167,2e-05,1e-05,3e-05,"Gompertz","StomachCancer","All","Both",146,24.1666666666667,0.000453333333336303
24.333,2e-05,1e-05,3e-05,"Gompertz","StomachCancer","All","Both",147,24.3333333333333,0.000916666666668675
24.5,2e-05,1e-05,3e-05,"Gompertz","StomachCancer","All","Both",148,24.5,0.00137000000000143
24.5,2e-05,1e-05,3e-05,"Gompertz","StomachCancer","All","Both",148,24.5,0.00137000000000143
24.667,2e-05,1e-05,2e-05,"Gompertz","StomachCancer","All","Both",149,24.6666666666667,0.000916666666665122
24.833,1e-05,1e-05,2e-05,"Gompertz","StomachCancer","All","Both",150,24.8333333333333,0.00045333333333275
25,1e-05,1e-05,2e-05,"Gompertz","StomachCancer","All","Both",151,25,0
0,3.46391,3.24994,3.68388,"Weibull","StomachCancer","All","Both",1,0,0.00274
0.167,0.79781,0.7785,0.81824,"Weibull","StomachCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.62284,0.60912,0.63712,"Weibull","StomachCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.53992,0.52793,0.55244,"Weibull","StomachCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.53887,0.52687,0.55136,"Weibull","StomachCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.48696,0.47573,0.49797,"Weibull","StomachCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.44953,0.43888,0.46004,"Weibull","StomachCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.4211,0.41103,0.43127,"Weibull","StomachCancer","All","Both",7,1,0
1.167,0.39849,0.38874,0.40838,"Weibull","StomachCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.37989,0.37035,0.38951,"Weibull","StomachCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.36445,0.35509,0.374,"Weibull","StomachCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.36421,0.35485,0.37375,"Weibull","StomachCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.35094,0.34187,0.36005,"Weibull","StomachCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.33916,0.33026,0.34807,"Weibull","StomachCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.32875,0.32009,0.33752,"Weibull","StomachCancer","All","Both",13,2,0
2.167,0.31946,0.31083,0.32809,"Weibull","StomachCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.3111,0.30249,0.31962,"Weibull","StomachCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.30363,0.29521,0.31217,"Weibull","StomachCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.30351,0.2951,0.31206,"Weibull","StomachCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.29669,0.28824,0.30531,"Weibull","StomachCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.29031,0.28183,0.29893,"Weibull","StomachCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.28443,0.27592,0.29304,"Weibull","StomachCancer","All","Both",19,3,0
3.167,0.27897,0.27052,0.28758,"Weibull","StomachCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.2739,0.26552,0.28245,"Weibull","StomachCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.26923,0.26082,0.27781,"Weibull","StomachCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.26915,0.26074,0.27774,"Weibull","StomachCancer","All","Both",22,3.5,0.00137000000000009
3.667,0.26478,0.25636,0.27322,"Weibull","StomachCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.2606,0.2522,0.26899,"Weibull","StomachCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.25665,0.24829,0.26508,"Weibull","StomachCancer","All","Both",25,4,0
4.167,0.25293,0.24459,0.26139,"Weibull","StomachCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.2494,0.24109,0.25789,"Weibull","StomachCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.24611,0.23783,0.25459,"Weibull","StomachCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.24605,0.23778,0.25454,"Weibull","StomachCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.24292,0.23467,0.2514,"Weibull","StomachCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.23989,0.23163,0.24837,"Weibull","StomachCancer","All","Both",30,4.83333333333333,0.00045333333333275
